incident_id,event,timestamp,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,preproc_priority,preproc_impact,preproc_urgency,duration_process,gt1,gt2,gt3,gt4
INC0020341,C,23/4/2016 12:07,False,0,0,2,True,Caller 1265,Opened by  24,18/4/2016 11:10,?,?,Updated by 908,Phone,Location 204,Category 35,Subcategory 28,Symptom 506,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,18/4/2016 11:21,23/4/2016 12:07,2,2,2,120.95,10.68,26.7,121,5.34
INC0020399,C,23/4/2016 14:07,False,0,0,2,True,Caller 2243,Opened by  301,18/4/2016 12:43,?,?,Updated by 908,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 133,18/4/2016 13:15,23/4/2016 14:07,2,2,2,121.4,26.7,32.04,121,5.34
INC0020419,C,23/4/2016 15:07,False,0,0,2,True,Caller 436,Opened by  301,18/4/2016 13:15,?,?,Updated by 908,Phone,Location 108,Category 35,Subcategory 28,Symptom 506,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 133,18/4/2016 14:14,23/4/2016 15:07,2,2,2,121.86,10.68,42.72,122,5.34
INC0020445,C,24/4/2016 15:07,False,2,0,5,False,Caller 4514,Opened by  444,18/4/2016 13:49,Created by 193,18/4/2016 13:59,Updated by 908,Phone,Location 143,Category 23,Subcategory 3,?,?,2 - Medium,1 - High,2 - High,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,19/4/2016 14:42,24/4/2016 15:07,3,2,3,145.14,16.02,128.16,435,16.02
INC0020453,C,23/4/2016 18:07,False,2,0,4,False,Caller 4514,Opened by  444,18/4/2016 13:59,Created by 193,18/4/2016 14:15,Updated by 908,Phone,Location 143,Category 42,Subcategory 223,Symptom 532,?,2 - Medium,1 - High,2 - High,Group 39,Resolver 183,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 166,18/4/2016 17:23,23/4/2016 18:07,3,2,3,123.86,64.08,96.12,372,16.02
INC0020459,C,2/5/2016 10:07,False,2,0,6,False,Caller 1106,Opened by  62,18/4/2016 14:12,Created by 33,18/4/2016 14:17,Updated by 908,Phone,Location 224,Category 53,Subcategory 127,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,27/4/2016 09:30,2/5/2016 10:07,2,2,2,331.84000000000003,48.06,96.12,996,16.02
INC0020470,C,7/5/2016 19:07,False,0,0,9,False,Caller 1277,Opened by  386,18/4/2016 14:23,Created by 167,18/4/2016 14:27,Updated by 908,Phone,Location 245,Category 46,Subcategory 233,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 21,Resolver 234,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 213,2/5/2016 18:20,7/5/2016 19:07,2,2,2,460.65999999999997,5.34,42.72,461,5.34
INC0020479,C,3/5/2016 12:07,False,1,0,8,False,Caller 3318,Opened by  301,18/4/2016 14:37,Created by 129,18/4/2016 14:40,Updated by 908,Phone,Location 204,Category 35,Subcategory 28,Symptom 506,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,28/4/2016 11:24,3/5/2016 12:07,2,2,2,357.46000000000004,21.36,85.44,715,10.68
INC0020533,C,23/4/2016 16:07,False,1,0,6,True,Caller 156,Opened by  55,18/4/2016 15:34,Created by 30,18/4/2016 15:36,Updated by 908,Phone,Location 161,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 183,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 166,18/4/2016 15:45,23/4/2016 16:07,2,2,2,120.51,53.4,64.08,241,10.68
INC0020536,C,1/5/2016 12:07,False,2,0,5,False,Caller 3293,Opened by  239,18/4/2016 15:39,Created by 107,18/4/2016 15:44,Updated by 908,Phone,Location 46,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 31,Resolver 182,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 165,26/4/2016 11:49,1/5/2016 12:07,2,2,2,308.38,16.02,80.1,925,16.02
INC0020570,C,23/4/2016 17:07,False,0,0,2,True,Caller 3817,Opened by  17,18/4/2016 16:04,?,?,Updated by 908,Phone,Location 161,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,18/4/2016 16:26,23/4/2016 17:07,2,2,2,121.05000000000001,16.02,48.06,121,5.34
INC0020573,C,23/4/2016 17:07,False,0,0,1,True,Caller 1517,Opened by  62,18/4/2016 16:08,?,?,Updated by 908,Phone,Location 143,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 32,?,23/4/2016 17:07,2,2,2,120.98,21.36,26.7,121,5.34
INC0020578,C,17/12/2016 12:00,False,4,0,91,False,Caller 3752,Opened by  17,18/4/2016 16:13,Created by 10,18/4/2016 16:16,Updated by 908,Phone,Location 108,Category 34,Subcategory 154,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 9,Resolver 170,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 153,12/12/2016 11:38,17/12/2016 12:00,2,2,2,5827.7300000000005,26.7,186.9,29139,26.7
INC0020579,C,2/5/2016 17:07,False,0,0,7,False,Caller 788,Opened by  386,18/4/2016 16:14,Created by 167,18/4/2016 16:18,Updated by 908,Phone,Location 93,Category 46,Subcategory 245,Symptom 266,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 234,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 213,27/4/2016 16:27,2/5/2016 17:07,2,2,2,336.82,10.68,32.04,337,5.34
INC0020637,C,8/5/2016 14:07,False,6,0,19,False,Caller 4,Opened by  62,18/4/2016 19:03,?,?,Updated by 908,Phone,Location 108,Category 42,Subcategory 29,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 11,Resolved by 15,3/5/2016 13:11,8/5/2016 14:07,2,2,2,475.06,37.379999999999995,261.65999999999997,3325,37.379999999999995
INC0020658,C,24/4/2016 08:07,False,3,0,15,False,Caller 5254,Opened by  58,18/4/2016 21:58,?,?,Updated by 908,Phone,Location 108,Category 57,Subcategory 174,Symptom 491,?,1 - High,1 - High,1 - Critical,Group 72,Resolver 12,False,True,Do Not Notify,Problem ID  123,?,?,?,code 6,Resolved by 11,19/4/2016 07:26,24/4/2016 08:07,4,3,3,130.16,96.12,288.36,521,32.04
INC0020754,C,24/4/2016 11:07,False,2,0,5,True,Caller 5180,Opened by  55,19/4/2016 09:06,Created by 30,19/4/2016 09:10,Updated by 908,Phone,Location 51,Category 26,Subcategory 275,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 183,19/4/2016 10:43,24/4/2016 11:07,2,2,2,121.95,16.02,112.14,366,16.02
INC0020801,C,7/5/2016 17:07,False,1,0,14,False,Caller 4675,Opened by  501,19/4/2016 10:12,Created by 216,19/4/2016 10:18,Updated by 908,Phone,Location 93,Category 26,Subcategory 275,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 33,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,2/5/2016 17:02,7/5/2016 17:07,2,2,2,438.81,10.68,64.08,878,10.68
INC0020851,C,25/4/2016 10:07,False,0,0,7,True,Caller 992,Opened by  40,19/4/2016 11:33,Created by 20,19/4/2016 11:52,Updated by 908,Phone,Location 108,Category 9,Subcategory 164,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 153,20/4/2016 09:44,25/4/2016 10:07,2,2,2,142.25,21.36,26.7,142,5.34
INC0020911,C,24/4/2016 14:07,False,0,0,2,True,Caller 2058,Opened by  386,19/4/2016 13:08,?,?,Updated by 908,Phone,Location 143,Category 32,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 169,19/4/2016 13:20,24/4/2016 14:07,2,2,2,120.98,16.02,37.379999999999995,121,5.34
INC0020979,C,8/5/2016 17:07,False,3,0,16,False,Caller 280,Opened by  17,19/4/2016 14:44,Created by 10,19/4/2016 14:53,Updated by 908,Phone,Location 161,Category 26,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 81,3/5/2016 16:41,8/5/2016 17:07,2,2,2,458.22999999999996,42.72,170.88,1833,21.36
INC0020983,C,21/5/2016 12:07,False,3,0,14,False,Caller 1441,Opened by  24,19/4/2016 14:50,Created by 13,19/4/2016 14:54,Updated by 908,Phone,Location 179,Category 46,Subcategory 259,Symptom 520,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 22,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 20,16/5/2016 11:46,21/5/2016 12:07,2,2,2,765.2200000000001,85.44,128.16,3061,21.36
INC0020988,C,1/5/2016 19:10,False,0,0,4,False,Caller 3440,Opened by  325,19/4/2016 14:53,Created by 140,19/4/2016 14:59,Updated by 908,Phone,Location 231,Category 8,Subcategory 281,Symptom 557,?,2 - Medium,2 - Medium,3 - Moderate,Group 53,Resolver 121,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 109,26/4/2016 19:07,1/5/2016 19:10,2,2,2,292.18,21.36,32.04,292,5.34
INC0021002,C,25/4/2016 10:07,False,4,0,8,True,Caller 681,Opened by  108,19/4/2016 15:22,Created by 52,19/4/2016 15:31,Updated by 908,Phone,Location 204,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 17,Resolver 77,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 70,20/4/2016 09:39,25/4/2016 10:07,2,2,2,138.61,133.5,213.6,693,26.7
INC0021032,C,24/4/2016 16:10,False,0,0,2,True,Caller 663,Opened by  386,19/4/2016 16:06,?,?,Updated by 908,Phone,Location 204,Category 35,Subcategory 28,Symptom 506,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 169,19/4/2016 16:09,24/4/2016 16:10,2,2,2,120.07,5.34,42.72,120,5.34
INC0021043,C,24/4/2016 17:07,False,0,0,1,True,Caller 5051,Opened by  62,19/4/2016 16:20,Created by 33,19/4/2016 16:26,Updated by 908,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 32,19/4/2016 16:26,24/4/2016 17:07,2,2,2,120.68,16.02,32.04,121,5.34
INC0021087,C,24/4/2016 18:07,False,0,0,2,True,Caller 2393,Opened by  58,19/4/2016 17:46,?,?,Updated by 908,Phone,Location 143,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 30,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 29,19/4/2016 18:00,24/4/2016 18:07,2,2,2,120.35000000000001,16.02,42.72,120,5.34
INC0021096,C,24/4/2016 19:07,False,0,0,2,True,Caller 4725,Opened by  47,19/4/2016 18:18,?,?,Updated by 908,Phone,Location 161,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 26,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 24,19/4/2016 18:26,24/4/2016 19:07,2,2,2,120.81,5.34,32.04,121,5.34
INC0021100,C,25/4/2016 10:07,False,1,0,3,True,Caller 5288,Opened by  305,19/4/2016 19:30,Created by 130,19/4/2016 19:35,Updated by 908,Phone,Location 143,Category 53,Subcategory 153,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 56,Resolver 167,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 150,20/4/2016 09:16,25/4/2016 10:07,2,2,2,134.54,53.4,53.4,269,10.68
INC0021108,C,24/4/2016 22:07,False,0,0,6,False,Caller 4725,Opened by  17,19/4/2016 20:34,Created by 10,19/4/2016 20:56,Updated by 908,Phone,Location 161,Category 46,Subcategory 231,Symptom 263,?,1 - High,2 - Medium,2 - High,Group 37,Resolver 153,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 137,19/4/2016 22:04,24/4/2016 22:07,3,3,2,121.17999999999999,8.01,72.09,121,8.01
INC0021203,C,25/4/2016 10:07,False,0,0,2,True,Caller 2410,Opened by  24,20/4/2016 09:29,?,?,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,20/4/2016 09:41,25/4/2016 10:07,2,2,2,120.63000000000001,5.34,26.7,121,5.34
INC0021204,C,25/4/2016 10:07,False,0,0,2,True,Caller 183,Opened by  17,20/4/2016 09:30,?,?,Updated by 908,Phone,Location 204,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,20/4/2016 09:34,25/4/2016 10:07,2,2,2,120.61999999999999,26.7,42.72,121,5.34
INC0021215,C,30/4/2016 10:07,False,1,0,5,False,Caller 521,Opened by  24,20/4/2016 09:41,Created by 13,20/4/2016 09:52,Updated by 908,Phone,Location 93,Category 46,Subcategory 150,Symptom 398,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 247,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 226,25/4/2016 09:16,30/4/2016 10:07,2,2,2,240.25,53.4,85.44,480,10.68
INC0021230,C,25/4/2016 16:07,False,2,0,7,True,Caller 3359,Opened by  17,20/4/2016 10:05,Created by 10,20/4/2016 10:17,Updated by 908,Phone,Location 45,Category 44,Subcategory 60,Symptom 259,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 237,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 216,20/4/2016 15:26,25/4/2016 16:07,2,2,2,125.84,48.06,128.16,378,16.02
INC0021272,C,25/4/2016 14:07,False,0,0,2,True,Caller 99,Opened by  10,20/4/2016 11:11,Created by 14,20/4/2016 11:13,Updated by 908,Phone,Location 51,Category 42,Subcategory 29,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 134,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 120,20/4/2016 14:04,25/4/2016 14:07,2,2,2,122.89999999999999,5.34,32.04,123,5.34
INC0021291,C,25/4/2016 16:07,False,0,0,6,True,Caller 3540,Opened by  17,20/4/2016 11:30,Created by 10,20/4/2016 11:33,Updated by 908,Phone,Location 161,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 227,20/4/2016 15:49,25/4/2016 16:07,2,2,2,124.56,10.68,42.72,125,5.34
INC0021325,C,25/4/2016 14:07,False,0,0,2,True,Caller 782,Opened by  17,20/4/2016 12:45,?,?,Updated by 908,Phone,Location 143,Category 26,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,20/4/2016 13:22,25/4/2016 14:07,2,2,2,121.37,10.68,32.04,121,5.34
INC0021339,C,30/4/2016 12:07,False,1,0,8,False,Caller 323,Opened by  17,20/4/2016 13:21,Created by 10,20/4/2016 13:31,Updated by 908,Phone,Location 135,Category 34,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 231,25/4/2016 12:00,30/4/2016 12:07,2,2,2,238.61,10.68,74.75999999999999,477,10.68
INC0021419,C,25/4/2016 16:07,False,1,0,4,False,Caller 4514,Opened by  444,20/4/2016 14:46,?,?,Updated by 908,Phone,Location 143,Category 23,Subcategory 3,?,?,2 - Medium,1 - High,2 - High,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,20/4/2016 15:11,25/4/2016 16:07,3,2,3,121.34,10.68,53.4,243,10.68
INC0021422,C,25/4/2016 16:07,False,0,0,3,True,Caller 1938,Opened by  44,20/4/2016 14:52,Created by 23,20/4/2016 14:59,Updated by 908,Phone,Location 161,Category 57,Subcategory 170,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 22,20/4/2016 15:39,25/4/2016 16:07,2,2,2,121.14,10.68,42.72,121,5.34
INC0021471,C,2/5/2016 09:07,False,5,0,16,False,Caller 1911,Opened by  221,20/4/2016 15:35,?,?,Updated by 908,Phone,Location 143,Category 53,Subcategory 114,Symptom 592,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 158,27/4/2016 09:02,2/5/2016 09:07,2,2,2,281.53,64.08,256.32,1689,32.04
INC0021483,C,25/4/2016 17:07,False,0,0,2,False,Caller 4514,Opened by  444,20/4/2016 15:42,Created by 193,20/4/2016 15:50,Updated by 908,Phone,Location 143,Category 28,Subcategory 174,?,?,2 - Medium,1 - High,2 - High,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,20/4/2016 16:18,25/4/2016 17:07,3,2,3,121.28999999999999,16.02,48.06,121,5.34
INC0021578,C,30/4/2016 16:07,False,1,0,9,False,Caller 4160,Opened by  24,20/4/2016 16:41,Created by 13,20/4/2016 16:44,Updated by 908,Phone,Location 108,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 34,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 33,25/4/2016 15:15,30/4/2016 16:07,2,2,2,239.39,10.68,96.12,479,10.68
INC0021609,C,10/5/2016 15:07,False,0,0,7,False,Caller 4514,Opened by  444,20/4/2016 17:01,Created by 193,20/4/2016 17:02,Updated by 908,Phone,Location 143,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 39,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 166,5/5/2016 15:04,10/5/2016 15:07,2,2,2,478.08,5.34,37.379999999999995,478,5.34
INC0021614,C,10/5/2016 15:07,False,0,0,7,False,Caller 4514,Opened by  444,20/4/2016 17:09,Created by 193,20/4/2016 17:10,Updated by 908,Phone,Location 143,Category 28,Subcategory 174,?,?,2 - Medium,1 - High,2 - High,Group 39,Resolver 39,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 166,5/5/2016 15:07,10/5/2016 15:07,3,2,3,477.95,5.34,42.72,478,5.34
INC0021644,C,10/5/2016 10:07,False,0,0,8,False,Caller 4647,Opened by  17,20/4/2016 17:36,Created by 10,20/4/2016 17:42,Updated by 908,Phone,Location 93,Category 46,Subcategory 251,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 133,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 119,5/5/2016 10:06,10/5/2016 10:07,2,2,2,472.42,21.36,26.7,472,5.34
INC0021681,C,4/5/2016 12:07,False,0,0,7,False,Caller 1971,Opened by  20,20/4/2016 19:57,Created by 12,20/4/2016 20:02,Updated by 908,Phone,Location 15,Category 42,Subcategory 31,Symptom 424,?,2 - Medium,2 - Medium,3 - Moderate,Group 3,Resolver 100,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 90,29/4/2016 11:34,4/5/2016 12:07,2,2,2,328.09,21.36,32.04,328,5.34
INC0021685,C,25/4/2016 21:07,False,0,0,2,True,Caller 3941,Opened by  305,20/4/2016 20:23,?,?,Updated by 908,Phone,Location 93,Category 53,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 150,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 134,20/4/2016 20:40,25/4/2016 21:07,2,2,2,120.73,21.36,26.7,121,5.34
INC0021698,C,5/6/2016 11:07,False,0,0,16,False,Caller 4036,Opened by  390,21/4/2016 01:43,Created by 169,21/4/2016 01:49,Updated by 908,Phone,Location 188,Category 42,Subcategory 174,?,?,1 - High,2 - Medium,2 - High,Group 3,Resolver 71,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 64,31/5/2016 10:27,5/6/2016 11:07,3,3,2,1089.3,32.04,48.06,1089,8.01
INC0021788,C,27/4/2016 10:07,False,0,0,2,True,Caller 1936,Opened by  386,22/4/2016 08:59,?,?,Updated by 908,Phone,Location 43,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 169,22/4/2016 09:12,27/4/2016 10:07,2,2,2,121.14,26.7,42.72,121,5.34
INC0021830,C,27/4/2016 14:07,False,0,0,3,True,Caller 2717,Opened by  17,22/4/2016 12:56,?,?,Updated by 908,Phone,Location 161,Category 53,Subcategory 303,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,22/4/2016 14:05,27/4/2016 14:07,2,2,2,121.18,21.36,32.04,121,5.34
INC0021861,C,27/4/2016 16:07,False,0,0,3,True,Caller 2489,Opened by  221,22/4/2016 16:01,?,?,Updated by 908,Phone,Location 34,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,22/4/2016 16:03,27/4/2016 16:07,2,2,2,120.1,26.7,42.72,120,5.34
INC0021878,C,30/4/2016 10:07,False,0,0,4,True,Caller 2137,Opened by  17,22/4/2016 17:58,Created by 10,22/4/2016 18:00,Updated by 908,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 126,25/4/2016 10:01,30/4/2016 10:07,2,2,2,184.12,21.36,42.72,184,5.34
INC0021908,C,28/4/2016 02:07,False,0,0,2,True,Caller 3843,Opened by  397,23/4/2016 01:45,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 191,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 174,23/4/2016 01:55,28/4/2016 02:07,2,2,2,120.37,10.68,42.72,120,5.34
INC0021909,C,1/5/2016 15:07,False,1,0,5,True,Caller 687,Opened by  397,23/4/2016 01:56,Created by 171,23/4/2016 02:06,Updated by 908,Phone,Location 161,Category 26,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,26/4/2016 14:13,1/5/2016 15:07,2,2,2,205.01,10.68,53.4,410,10.68
INC0021948,C,28/4/2016 17:07,False,0,0,2,True,Caller 3962,Opened by  17,23/4/2016 16:26,?,?,Updated by 908,Phone,Location 173,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,23/4/2016 16:30,28/4/2016 17:07,2,2,2,120.69,10.68,37.379999999999995,121,5.34
INC0021987,C,3/5/2016 11:07,False,0,0,4,True,Caller 1872,Opened by  17,24/4/2016 14:43,Created by 10,24/4/2016 14:53,Updated by 908,Phone,Location 128,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 30,28/4/2016 11:04,3/5/2016 11:07,2,2,2,212.24,5.34,42.72,212,5.34
INC0021991,C,29/4/2016 20:10,False,1,0,3,True,Caller 3933,Opened by  221,24/4/2016 19:38,Created by 98,24/4/2016 20:03,Updated by 908,Phone,Location 143,Category 53,Subcategory 80,Symptom 296,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,24/4/2016 20:09,29/4/2016 20:10,2,2,2,120.11999999999999,42.72,53.4,240,10.68
INC0022004,C,30/4/2016 16:07,False,1,0,5,True,Caller 5022,Opened by  8,25/4/2016 01:03,Created by 6,25/4/2016 01:06,Updated by 908,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,25/4/2016 15:37,30/4/2016 16:07,2,2,2,135.01,32.04,96.12,270,10.68
INC0022025,C,30/4/2016 08:07,False,0,0,3,True,Caller 1904,Opened by  180,25/4/2016 07:04,Created by 81,25/4/2016 07:10,Updated by 908,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 85,25/4/2016 07:11,30/4/2016 08:07,2,2,2,120.95,26.7,32.04,121,5.34
INC0022044,C,30/4/2016 08:07,False,0,0,3,True,Caller 1904,Opened by  180,25/4/2016 08:04,Created by 81,25/4/2016 08:05,Updated by 908,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 85,25/4/2016 08:06,30/4/2016 08:07,2,2,2,120.03999999999999,5.34,42.72,120,5.34
